timestamp,dpid,entropy,n_flows,n_blocked,detection_flag,cpu_pct,mem_mb
2026-07-18T15:24:28.184704,4,0.0,0,0,0,0.0,46.65
2026-07-18T15:24:28.184926,2,0.0,0,0,0,0.0,46.65
2026-07-18T15:24:28.186652,1,0.0,0,0,0,636.7,46.66
2026-07-18T15:24:28.186957,3,0.0,0,0,0,0.0,46.66
2026-07-18T15:24:30.166835,4,0.0,0,0,0,0.0,46.66
2026-07-18T15:24:30.167967,1,0.0,0,0,0,0.0,46.66
2026-07-18T15:24:30.170429,2,0.0,0,0,0,0.0,46.66
2026-07-18T15:24:30.170580,3,0.0,0,0,0,0.0,46.66
2026-07-18T15:24:32.228531,4,0.0,0,0,0,7.3,46.71
2026-07-18T15:24:32.368529,1,0.0,0,0,0,7.2,46.74
2026-07-18T15:24:32.373514,3,0.0,0,0,0,0.0,46.83
2026-07-18T15:24:32.373700,2,0.0,0,0,0,0.0,46.83
2026-07-18T15:24:34.291997,2,0.0,0,0,0,15.6,47.09
2026-07-18T15:24:34.293805,4,0.0,0,0,0,0.0,47.1
2026-07-18T15:24:34.294581,1,0.0,0,0,0,0.0,47.1
2026-07-18T15:24:34.295018,3,0.0,0,0,0,0.0,47.1
2026-07-18T15:24:36.240555,4,0.0,0,0,0,17.0,47.1
2026-07-18T15:24:36.408100,1,0.0,0,0,0,83.3,47.38
2026-07-18T15:24:36.410297,2,0.0,0,0,0,0.0,47.38
2026-07-18T15:24:36.410731,3,0.0,0,0,0,0.0,47.38
2026-07-18T15:24:38.270983,3,0.0,0,0,0,12.9,47.38
2026-07-18T15:24:38.273658,1,0.0,0,0,0,367.0,47.38
2026-07-18T15:24:38.275324,4,0.0,0,0,0,0.0,47.38
2026-07-18T15:24:38.352959,2,0.0,0,0,0,39.8,47.38
2026-07-18T15:24:40.264789,4,0.0,0,0,0,15.1,47.38
2026-07-18T15:24:40.265393,2,0.0,0,0,0,0.0,47.38
2026-07-18T15:24:40.294194,3,0.0,0,0,0,105.6,47.38
2026-07-18T15:24:40.299426,1,0.0,0,0,0,0.0,47.38
2026-07-18T15:24:42.249008,4,0.0,0,0,0,11.8,47.38
2026-07-18T15:24:42.620918,2,0.0,0,0,0,64.7,47.81
2026-07-18T15:24:42.622491,3,0.0,0,0,0,58.3,47.81
2026-07-18T15:24:42.622703,1,0.0,0,0,0,0.0,47.81
2026-07-18T15:24:44.350487,4,0.0,0,0,0,4.6,47.81
2026-07-18T15:24:44.503204,3,0.0,0,0,0,25.1,47.81
2026-07-18T15:24:44.504154,1,0.0,0,0,0,0.0,47.81
