timestamp,dpid,entropy,n_flows,n_blocked,detection_flag,cpu_pct,mem_mb
2026-07-18T16:05:32.844193,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:32.844508,3,0.0,0,0,0,1624.8,46.66
2026-07-18T16:05:34.843361,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:34.844236,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:34.844836,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:34.845014,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:36.846150,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:36.847887,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:36.847997,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:36.848066,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:38.848243,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:38.848970,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:38.849372,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:38.849476,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:40.850030,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:40.851184,3,0.0,0,0,0,860.9,46.66
2026-07-18T16:05:40.851660,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:40.851812,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:42.855595,2,0.0,0,0,0,0.5,46.66
2026-07-18T16:05:42.855791,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:42.856180,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:42.856466,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:44.858737,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:44.859034,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:44.859129,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:44.859417,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:46.859007,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:46.860143,2,0.0,0,0,0,836.8,46.66
2026-07-18T16:05:46.860266,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:46.860585,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:48.861857,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:48.863626,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:48.863786,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:48.864083,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:50.864021,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:50.865812,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:50.865983,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:50.866059,3,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:52.865440,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:52.868656,3,0.0,0,0,0,309.3,46.66
2026-07-18T16:05:52.868816,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:52.868891,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:54.874905,4,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:54.875110,2,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:54.875218,1,0.0,0,0,0,0.0,46.66
2026-07-18T16:05:54.875633,3,0.0,0,0,0,0.0,46.66
